HRD Diffraction Histogram for 177-degree bank, RUN0000078
The original intensities and sigmas have been multiplied by 10000
TOF INT ERR
13815.40 2644.439088 38.753511
13826.38 2693.113423 39.141113
13837.35 2808.028078 40.041372
13848.33 3463.506386 44.942946
13859.30 4187.193435 50.274146
13870.28 3461.950982 45.142552
13881.25 2797.440359 39.765100
13892.23 2592.728367 38.258382
13903.20 2620.848144 38.534410
13914.18 2703.251010 38.980124
13925.15 2964.843392 41.385254
13936.13 4128.220519 50.046780
13947.11 4119.813007 49.829214
13958.08 3095.838242 42.302204
13969.06 2697.632187 39.201844
13980.03 2613.185405 38.614355
13991.01 2635.302877 38.700984
14001.98 2586.510237 38.059673
14012.96 2637.235742 38.641234
14023.93 2572.882863 38.143805
14034.91 2562.191977 37.924545
14045.88 2551.699296 37.734203
14056.86 2576.576553 37.889045
14067.83 2764.211224 39.768525
14078.81 3460.649366 44.899918
14089.78 3518.535687 45.253870
14100.76 2902.799386 40.653945
14111.73 2688.998635 38.857341
14122.71 2542.240826 37.795577
14133.68 2555.680475 37.822819
14144.66 2564.406982 38.003598
14155.63 2517.159910 37.425384
14166.61 2490.473191 37.004826
14177.58 2513.905942 37.350240
14188.56 2521.301097 37.614688
14199.53 2544.053070 37.716009
14210.51 2482.746990 37.317629
14221.48 2529.514758 37.629728
14232.46 2504.351954 37.248394
14243.43 2493.239786 37.247623
14254.41 2506.883376 37.326875
14265.38 2523.565763 37.592904
14276.36 2549.642072 37.827435
14287.33 2576.221206 37.747865
14298.31 2593.858336 38.173335
14309.28 2755.506563 39.569040
14320.26 3064.518430 41.784675
14331.24 2881.397919 40.286587
14342.21 2635.645929 38.436222
14353.19 2563.061394 37.641475
14364.16 2610.264587 38.281543
14375.14 2631.162525 38.698095
14386.11 2498.860870 37.221203
14397.09 2662.265990 38.602771
14408.06 3023.967141 41.480797
14419.04 3062.310917 41.952516
14430.01 2820.889222 40.336028
14440.99 2640.355941 38.710973
14451.96 2599.531893 38.164493
14462.94 2572.717146 37.993064
14473.91 2606.707371 38.302726
14484.89 2596.543977 38.266952
14495.86 2541.321913 37.464314
14506.84 2562.272028 37.816326
14517.81 2603.581247 38.045142
14528.79 2637.965884 38.380730
14539.76 2644.302593 38.609476
14550.74 2718.106965 39.480444
14561.71 3334.609663 43.746190
14572.69 4092.431487 49.614232
14583.66 3591.810551 45.794398
14594.64 2814.157918 39.898458
14605.61 2716.474656 39.207924
14616.59 2641.074554 38.623504
14627.56 2643.521311 38.503657
14638.54 2673.119552 38.725099
14649.51 2725.003668 39.121533
14660.49 3418.875044 44.823850
14671.46 4028.866168 49.451645
14682.44 3364.916648 44.379469
14693.42 2828.862629 40.023964
14704.39 2653.463110 38.658765
14715.37 2651.519011 38.443703
14726.34 2607.598449 38.254131
14737.32 2640.701969 38.516455
14748.29 2650.333202 38.559699
14759.27 2696.977826 39.033723
14770.24 2653.106366 38.603284
14781.22 2603.413856 38.185869
14792.19 2591.653451 38.101575
14803.17 2686.327328 38.955438
14814.14 2816.063495 39.813459
14825.12 3340.653914 44.106238
14836.09 3943.290222 48.237458
14847.07 3589.761574 46.341166
14858.04 2850.537845 40.108158
14869.02 2719.786028 39.282873
14879.99 2705.950416 39.053089
14890.97 2677.446370 39.004184
14901.94 2705.063956 39.195636
14912.92 2741.420405 39.371504
14923.89 3536.542925 45.609460
14934.87 5270.234581 57.923774
14945.84 5064.618502 56.365301
14956.82 3560.889239 45.558192
14967.79 2800.377707 39.857665
14978.77 2688.632242 38.728131
14989.74 2626.985033 38.120021
15000.72 2621.006285 38.189259
15011.69 2580.899430 38.003463
15022.67 2627.709042 38.564938
15033.64 2550.227040 37.790381
15044.62 2570.417050 38.057237
15055.60 2608.543043 38.245499
15066.57 2595.791020 38.410794
15077.55 2596.148317 37.977369
15088.52 2600.438879 37.997722
15099.50 2872.709684 40.482312
15110.47 3714.285775 47.250043
15121.45 3637.646449 46.534695
15132.42 2910.589428 40.876134
15143.40 2686.395915 39.022237
15154.37 2614.627659 38.495362
15165.35 2592.579987 38.037725
15176.32 2593.248625 37.839168
15187.30 2570.633785 37.939112
15198.27 2605.008236 38.322987
15209.25 2893.871614 40.827635
15220.22 3349.241541 44.078053
15231.20 3255.163465 43.148005
15242.17 2813.615750 40.157117
15253.15 2626.955161 38.343905
15264.12 2526.898131 37.571912
15275.10 2532.278218 37.537019
15286.07 2522.853139 37.673528
15297.05 2573.591338 38.059689
15308.02 2589.974698 38.271994
15319.00 2603.863602 38.500077
15329.97 2575.579098 37.760219
15340.95 2598.070789 38.063803
15351.92 2498.796842 37.194828
15362.90 2583.864131 38.093985
15373.87 2560.556800 37.925494
15384.85 2688.626096 39.176360
15395.82 3213.827477 42.982579
15406.80 4191.845653 50.357732
15417.78 4058.913405 49.506099
15428.75 3054.760276 41.954339
15439.73 2721.566062 39.397876
15450.70 2634.521584 38.575237
15461.68 2525.380711 37.540909
15472.65 2518.486279 37.323669
15483.63 2505.767801 37.346687
15494.60 2600.415561 38.111853
15505.58 3004.205604 41.406687
15516.55 4793.563465 55.065722
15527.53 5717.439524 61.155631
15538.50 4260.295658 50.949444
15549.48 2994.389364 41.567772
15560.45 2610.809897 38.357377
15571.43 2519.952662 37.580239
15582.40 2517.515254 37.560663
15593.38 2488.635093 37.531912
15604.35 2506.222423 37.681169
15615.33 2525.452288 37.563401
15626.30 2481.867140 37.024404
15637.28 2496.098068 37.600859
15648.25 2548.909509 38.033877
15659.23 2527.462520 37.853224
15670.20 2551.567912 37.849911
15681.18 2526.039867 37.919086
15692.15 2573.708485 38.308230
15703.13 2787.046012 39.803555
15714.10 3817.217210 48.029998
15725.08 4443.638755 52.130355
15736.05 3570.653623 46.116060
15747.03 2780.293261 39.832454
15758.00 2496.270093 37.344607
15768.98 2469.884720 37.189342
15779.96 2475.536473 37.304608
15790.93 2476.898500 37.414213
15801.91 2484.419719 37.425672
15812.88 2417.769114 36.717364
15823.86 2459.292665 36.997865
15834.83 2652.106099 38.599610
15845.81 2833.820268 40.337601
15856.78 2676.610721 39.231903
15867.76 2518.456479 37.715612
15878.73 2432.640423 36.990936
15889.71 2416.146178 36.904644
15900.68 2435.204375 37.058992
15911.66 2416.984792 36.993149
15922.63 2459.764231 37.042079
15933.61 2470.241712 37.331497
15944.58 2473.242264 37.409619
15955.56 2447.089537 37.028218
15966.53 2415.997396 36.776435
15977.51 2375.196634 36.379026
15988.48 2423.867522 36.960977
15999.46 2475.025389 37.581982
16010.43 2443.406472 37.173390
16021.41 2468.535642 37.546245
16032.38 2498.809234 37.825557
16043.36 2971.986126 41.359641
16054.33 3486.688093 45.414902
16065.31 3349.672076 44.547947
16076.28 2709.543799 39.187688
16087.26 2477.139939 37.401339
16098.23 2512.716298 37.906368
16109.21 2531.485481 37.998775
16120.18 2502.171093 37.642119
16131.16 2492.736089 37.434392
16142.14 2490.144970 37.738704
16153.11 2526.846316 37.869896
16164.09 2731.222861 39.606452
16175.06 3762.748832 47.660372
16186.04 4916.293194 56.227964
16197.01 4242.937054 51.418398
16207.99 2990.897345 41.932597
16218.96 2587.326590 38.634443
16229.94 2552.774627 38.212972
16240.91 2462.554992 37.400090
16251.89 2458.460905 37.402448
16262.86 2465.007730 37.614213
16273.84 2442.929760 37.113497
16284.81 2454.464282 37.335184
16295.79 2499.886724 37.964017
16306.76 2483.278271 37.504848
16317.74 2537.726168 38.234908
16328.71 2551.154045 38.544456
16339.69 2457.169182 37.773214
16350.66 2495.797473 38.076438
16361.64 2552.336428 38.428764
16372.61 2508.861190 38.137944
16383.59 2577.625723 38.697750
16394.56 3561.361476 46.642464
16405.54 5418.015037 59.616677
16416.51 5486.289036 60.066504
16427.49 3835.658975 48.522155
16438.46 2847.368055 40.882356
16449.44 2573.706976 38.374513
16460.41 2474.601818 37.451620
16471.39 2435.911985 37.117186
16482.36 2493.568879 37.788107
16493.34 2468.650079 37.690754
16504.31 2522.953476 38.067177
16515.29 2513.992546 38.157166
16526.27 2610.225642 38.796510
16537.24 3101.148577 42.851040
16548.22 3783.601428 48.221722
16559.19 3516.935866 46.098274
16570.17 2816.532806 40.547950
16581.14 2570.909147 38.471651
16592.12 2500.319680 37.824222
16603.09 2472.715183 37.748083
16614.07 2486.983081 38.001491
16625.04 2414.127251 37.283877
16636.02 2402.284009 37.120449
16646.99 2361.495529 36.629730
16657.97 2450.513805 37.362941
16668.94 2436.998239 37.441274
16679.92 2439.257870 37.551210
16690.89 2479.632216 37.749570
16701.87 2475.925898 37.970241
16712.84 2539.887970 38.327715
16723.82 2512.513965 38.428348
16734.79 2447.678253 37.727571
16745.77 2481.474029 37.847886
16756.74 2461.846868 37.572196
16767.72 2755.750192 40.085145
16778.69 4540.828544 53.983984
16789.67 6183.212291 64.899968
16800.64 5258.327767 58.986443
16811.62 3420.326907 45.723264
16822.59 2656.477559 39.718296
16833.57 2494.633288 37.958694
16844.54 2416.596101 37.339315
16855.52 2478.763961 38.398182
16866.49 2452.562555 37.855075
16877.47 2416.073264 37.351221
16888.45 2401.637954 37.368566
16899.42 2479.865857 38.075761
16910.40 2530.943978 38.393005
16921.37 3123.081665 43.163181
16932.35 4842.758822 55.672870
16943.32 5414.477491 59.682078
16954.30 4019.946512 50.043463
16965.27 2798.945589 40.617681
16976.25 2505.574606 38.309364
16987.22 2451.766773 37.833168
16998.20 2407.621856 37.408080
17009.17 2417.837662 37.545365
17020.15 2358.273741 36.888376
17031.12 2377.294165 36.981269
17042.10 2369.686066 37.183592
17053.07 2328.624748 36.979533
17064.05 2351.719962 37.147122
17075.02 2370.295392 37.050275
17086.00 2341.464498 36.691615
17096.97 2373.531056 37.070960
17107.95 2401.977715 37.200010
17118.92 2361.720338 37.021753
17129.90 2401.843851 37.304002
17140.87 2391.081849 37.653603
17151.85 2367.676785 37.246210
17162.82 2349.859560 36.775000
17173.80 2439.695617 37.749916
17184.77 2875.049948 41.209919
17195.75 3172.902475 43.907395
17206.72 3046.224143 42.786920
17217.70 2705.474538 39.965613
17228.67 2455.544516 37.778755
17239.65 2429.461444 37.767745
17250.63 2408.231036 37.399893
17261.60 2431.051542 37.567555
17272.58 2420.419359 37.838617
17283.55 2459.488084 37.997255
17294.53 2438.585608 38.032048
17305.50 2488.019098 38.241377
17316.48 2525.147251 38.758215
17327.45 2549.148777 39.062613
17338.43 2874.778298 41.873221
17349.40 3720.373327 48.468374
17360.38 4252.706077 51.987858
17371.35 3521.371283 46.509769
17382.33 2806.938733 41.267757
17393.30 2506.884936 38.746233
17404.28 2396.411817 37.532446
17415.25 2440.919162 38.140357
17426.23 2339.206942 37.017599
17437.20 2507.597489 38.562146
17448.18 2428.274882 37.883706
17459.15 2475.801828 38.173951
17470.13 2453.067548 38.407276
17481.10 2482.710865 38.408356
17492.08 2480.715326 38.501339
17503.05 2387.430729 37.354151
17514.03 2419.061858 38.171062
17525.00 2408.261752 37.791881
17535.98 2374.646889 37.265370
17546.95 2503.915656 38.702933
17557.93 2443.589905 38.301123
17568.90 2499.003854 38.874610
17579.88 2541.674299 39.163180
17590.85 2452.957881 38.217735
